tweetcreatedts,retweetcount,following,followers,text
2021-03-15 05:28:34,0,638,227,Official Grumpy Cat 🐈 (@GrumpyCatToken) a tweeté : The market right now sucks it has me $Grumpy up 1800% $shib $bao $feg $link $ada $eth $xrp $poodl $chow $scat $rfi $dot $bunny $btc $poodl  https://t.co/ESWydIMgGf https://t.co/gb971m7qjG https://t.co/TJJ4hoalWx
2021-03-15 05:28:24,32,1615,388,"Cashaa has been of the top 10 coins trending in India on @coingecko. 

8 of the 10 coins have multi billion dollar market caps.

Is that a sign of what is to come for $CAS? 

$XRP, $UNI, $MATIC, $TWT, $ETH, $BTC, AAVE, $DOGE, $DOT https://t.co/nOa66rHOBJ"
2021-03-15 05:28:07,0,1034,679,"I tweet about tokens I'm in $Bidao is my biggest bag, $1 after mainnet launch and I retire ✌👊

$Bidao $Bid $10 #EOY
$ETH $TRON $ONT $LINK $DGB
$BTC $BNB $HUSD $TELLOR $NEM $DASH $IOST $BCD $QTUM $KMD $DOT $Atom #oasis #YOBID2021 $BAI #BIDAOCHAIN #Defi @Cosmos $DAO https://t.co/J3RUWfnVks"
2021-03-15 05:27:59,0,638,227,Official Grumpy Cat 🐈 (@GrumpyCatToken) a tweeté : $Grumpy here and you now have competition 🐈 $shib $bao $feg $link $ada $eth $xrp $poodl $chow $scat $rfi $dot $bunny $btc $poodl $bdog $bunny  https://t.co/ESWydIMgGf https://t.co/MksHBsBDI9 https://t.co/orGAXmBm6K
2021-03-15 05:27:40,1,4,393,"Just sold all my $btc $eth $trn $xrp $dot to go all in on $bepro haha 😆 😂

$bepro to 10 cents before breakfast tomm?

1000% not 100% this separates the men from
The boys 

Send it @bepronet"
2021-03-15 05:26:34,20,225,246,"#Polkadot #Dot #Crypto 

Would you accept $50 $Dot soon? https://t.co/HIVdPlTjCU"
2021-03-15 05:26:09,2,225,246,"$DOT

This looks bullish from PA or pattern view. If Dot can flip 39.5 level, expect will see ATH again.

No position at the moment, but keep an eye of the level. https://t.co/9UwpPzCqZY"
2021-03-15 05:25:16,0,638,227,Official Grumpy Cat 🐈 (@GrumpyCatToken) a tweeté : $Grumpy is one of the hottest new meme coins out right now only a day in and I still have 9 lives $link $eth $shib $hoge $doge $poodl $chow $dot $feg $rfi https://t.co/3P4ma6Jxcj https://t.co/MmBfhNKIRQ
2021-03-15 05:24:06,0,497,985,"my cousin just called up to ask which crypto project to buy 😂 

obviously $BTC $ETH &amp; $DOT bro"
2021-03-15 05:23:37,3,539,350,"Try to take profits when you can. Don’t get greedy in this game. The greed is what gets you. Being too greedy can leave you right back to where you started. 

$BTC $ADA $REN $ETH $SRK $LTC $UNI $ELA $DOGE $ankr 
$BNB $DOT $KCS $vet $fil $tel $enj
$chz $sxp $bch $aave $fet $vra"
2021-03-15 05:22:35,6,132,99,"An investment opportunity with insane upside potential
#FSN DYOR!

#FSN $CHNG $ETH $ADA $BNB $DOT $XRP $LTC $LINK $BCH $XLM $UNI $XEM $DOGE $AAVE $ATOM $XMR $THETA $CRO $SOL $EOS $BSV $TRX  $FFT $XTZ $VET $HT $NEO $ALGO $GRT $EGLD $FIL $AVAX $FTM $CEL $REN $OKB $ICX $CHSB #defi https://t.co/fy8vmwEyZ4"
2021-03-15 05:20:25,0,175,13,"Hey guys just for remember for u.! 
Some thing big project $BTT 🔥..🚀

$win $trx $jst $ada $dot $zil $hbar $iost $ltc
@BitTorrent @justinsuntron @elonmusk @genesimmons @mcuban @cz_binance @wsbmod https://t.co/YCNa8U1mNi"
2021-03-15 05:19:50,5,15,1,"History repeats itself often with $ersdl. We're about to blow past ATH's today!
$one $zil $btc $hbar $dot $band $link $rvn $mana $reef $eth $vet $enj $storj $ada $algo $sol $waves $atom $uni $ren $aave $comp $lrc $oxt $xlm https://t.co/yX7Iah40iQ"
2021-03-15 05:18:57,39,67,12,"This is why I support $WAN, WAN the only true decentalised DeFi, where private keys for $BTC $ETH $EOS $XRP ... $DOT, $BSC are sharded amongst storeman nodes and not held by centralised founding teams.
@JackLu_WAN @liniwanchain have built an awesome project

$WASP @VitalikButerin https://t.co/Gn0WAj6q54"
2021-03-15 05:18:27,9,575,74,"Longed $DOT on this dip.

I think we see new ATH this week."
2021-03-15 05:17:58,2,13,0,"$DOT wave 3 coming, breaking out of this ascending triangle will lead to new price discoveries.
Buy the break out, 50$ coming🚀

$btc $eth $cel $ocean $utk $ada $near $Bnb $snx $zil $ksm $trx $snx $trb $sol $rsr $xrp $xlm $coti $algo $tomo $enj $axs #Bitcoin #crypto  #Binance https://t.co/7HwEbwvXy7"
2021-03-15 05:15:42,0,217,11,"Did someone say speed?

$Btc 60 mins
$Eth 2.0: 6 mins
$ada 5 mins
$dot: 60 secs 
$elr: 51 secs
$Avax: 0.3 secs"
2021-03-15 05:14:43,1,1208,54,Badass #blockchain builder....👍  This is the kinda #crypto team I like to support longterm (and I am not invested in the tkn... it's just so obvious this is very good tech &amp; team though).. @AcalaNetwork. $DOT $KSM #DeFi #eth https://t.co/YIPqoQxHBs
2021-03-15 05:14:38,64,165,29,"SCREENSHOT REDRAW! Watched Wakko's Wish earlier and paused on the cutest frame 🥺💖✨ I had to draw it 💗 
#Animaniacs #wakkoswish #Yakko #Wakko #Dotwarner #Dot #illustration https://t.co/dJrgCkX0v0"
2021-03-15 05:14:19,0,1,3167,"🔄 Prices update in $USDT (1 hour):

$BTC - 59589.31 $      (-1.51 %)
$ETH - 1857.88 $       (-1.62 %)
$DOT - 37.99 $         (-0.39 %)
$ADA - 1.05 $          (-1.17 %)

#BTC #ETH #DOT #ADA #Crypto #Bitcoin"
2021-03-15 05:14:12,0,45,206,"@yfii_scam Okay ANDRE CRONY DFI MONEY is undervalued &amp; 10x cheaper $YFII is better Yield Aggerator! ANDRE CRONY is the TITANIC, DFI has 39,999 Coins. Unlike yearn finance yfi ANDRE is scared DFI MONEY is on #BNB #BSC #BINANCESMARTCHAIN $HECO $ETH $FLOW $DOT https://t.co/rRMzM64HZE"
2021-03-15 05:14:06,12,432,29,"Thought of the Day#14

The day you plant the seed is not the day you eat the fruit.

Few will understand...

#Bitcoin $LIT $TANGO $DOT $KONO"
2021-03-15 05:13:55,7,638,227,We are at our 2nd dip of the day I would how long it will last $Grumpy Sellers will start feeling bad soon 🐈  $shib $bao $feg $link $ada $eth $xrp $poodl $chow $scat $rfi $dot $bunny $btc $poodl $bdog $bunny $hoge $doge  https://t.co/cTKjKPwrrT https://t.co/FBlVx03nND
2021-03-15 05:13:01,0,116,6,"🌸 $ALICE lists on @binance March 15th, 6AM UTC🌸

@MyNeighborAlice is a unique #blockchain builder game using #NFTs and a @TheDaoMaker #SHO 

Compare with popular #DeFi projects in #BobbysGemVillage #moonsheet below👇

$BTC #BSC $ETH $DOT $BNB $DAO https://t.co/Af2pDzqq8a"
2021-03-15 05:11:20,0,1,4633,"🔄 Prices update in $EUR (1 hour):

$BTC - 49871.7  € (-1.21 %)
$ETH - 1553.57  € (-1.38 %)
$DOT - 31.53  € (-0.87 %)
$ADA - 0.88  €  (-0.91 %)

#BTC #ETH #DOT #ADA #Crypto #Bitcoin"
2021-03-15 05:10:13,0,85,19670,"📉 Current #Cryptocurrency Market

🔺 24-hours Average Market Changes and The #Dominance of Cryptocurrencies

👤 @Bitcoin @binance @ethereum @Ripple @chainlink @Polkadot @LTCFoundation 

✳️#Cryptoland #Crypto #CryptoMarket #BlockChain 

$BTC $ETH $XRP $LINK $DOT $LTC $ADA $BNB https://t.co/2MUWHKFVNK"
2021-03-15 05:10:13,160,478,23,"There are tons of blockchains out there but which ones are people actually using? Blockchain ranking by total fees paid by users over a day:

1⃣ $ETH  ($25 mil)
2⃣ $BTC  ($7 mil)
3⃣ $BNB  ($25k)
4⃣ $ZIL     ($8k)
5⃣ $DOGE  ($4.7k)
6⃣ $LTC ($4.6k)
7⃣ $DOT ($4.3k)
8⃣ $KSM ($1.4k)"
2021-03-15 05:09:19,0,9,8,@binance @decentraland @hedera 💥💥💥💥 $Nu listing tomorrow on @binance let’s go!! 💥💥💥💥        $gme $eth $btc #eth #btc   #WallStreetBets $yfi $skl $neo $xrp $xem $dot $bnb #bnb   $grt $rep $bat $doge $dogecoin #dogecoin #doge $flamingo $gme $amc $bb $tsla $appl
2021-03-15 05:08:27,0,219,13,THEY AFRAID! THEIR DICTATORSHIP COLLAPSE! #btc #eth #bnb #wrx #blockchain #iota #xem #nem #xym #dot #tomo https://t.co/DJLmEuDbP7
2021-03-15 05:08:03,0,45,206,"@Whale_Sniper DFI MONEY $YFII Yield Aggerator Champion! The Best There is, The Best There Was &amp; The Best There Ever Will Be. Only 39,999 Coins. Unlike yearn finance yfi DFI MONEY is on #BNB #BSC #BINANCESMARTCHAIN $HECOCHAIN $ETH $FLOW $DOT https://t.co/qZeS32KjDK"
2021-03-15 05:07:51,2,351,111,$DOT next stop will be $50 see ya all there ;)
2021-03-15 05:07:38,2,351,111,"$GTH NEW CEX AND STAKING BATCH TOMORROW!

$2 EASY

Whitepaper in summary: No more advertisements on websites, Gather will use a bit processing power of your PC/laptop in exchange for free website use.

$OM $AAPX $CX $DGCL $DEC $BTC $ETH #Altcoin #BinanceSmartChain #UNI $DOT $ERN https://t.co/om4XTG9n3N"
2021-03-15 05:07:21,0,45,206,"@LeeuwenkampSven DFI MONEY $YFII Yield Aggerator Champion! The Best There is, The Best There Was &amp; The Best There Ever Will Be. Only 39,999 Coins. Unlike yearn finance yfi DFI MONEY is on #BNB #BSC #BINANCESMARTCHAIN $HECOCHAIN $ETH $FLOW $DOT https://t.co/7w8g4kFkdd"
2021-03-15 05:06:53,0,45,206,"@LeeuwenkampSven DFI MONEY $YFII Yield Aggerator Champion! The Best There is, The Best There Was &amp; The Best There Ever Will Be. Only 39,999 Coins. Unlike yearn finance yfi DFI MONEY is on #BNB #BSC #BINANCESMARTCHAIN $HECOCHAIN $ETH $FLOW $DOT https://t.co/doNzTWrbri"
2021-03-15 05:06:38,0,106,183,"@GeoffLewisOrg Meanwhile $DAG + $LTX are about to 10x 👀

$DOT $UNI $XRP $BTC $ETH $DOGE $EOS $IOTA $ADA $REEF $ZEC $TRX $LINK $COTI $OCEAN $BNB $ZCX $DASH $XLM $TEL $RUNE $OCTO $QNT $MTV $BAX $NAX $LYM $CAKE $TRTL $SUSHI https://t.co/Th17eXt8Qs"
2021-03-15 05:06:32,0,45,206,"@benjapobletee DFI MONEY $YFII Yield Aggerator Champion! The Best There is, The Best There Was &amp; The Best There Ever Will Be. Only 39,999 Coins. Unlike yearn finance yfi DFI MONEY is on #BNB #BSC #BINANCESMARTCHAIN $HECOCHAIN $ETH $FLOW $DOT https://t.co/WzidSf0jD1"
2021-03-15 05:06:03,0,45,206,"@aveawea @LoboZaidinSt @Anbessa100 DFI MONEY $YFII Yield Aggerator Champion! The Best There is, The Best There Was &amp; The Best There Ever Will Be. Only 39,999 Coins. Unlike yearn finance yfi DFI MONEY is on #BNB #BSC #BINANCESMARTCHAIN $HECOCHAIN $ETH $FLOW $DOT https://t.co/I66XMjjLMT"
2021-03-15 05:05:25,0,375,20,@teldoll_ #tel #vet # Ada #enj # mana #zil #dot #ksm # ocean # coti # wan thank me later 😎🚀🚀
2021-03-15 05:05:23,0,585,217,"@COLDCARDwallet wdyt of @QFinanceDeFi? 
I have jumped into this gem that gives tools to u to make ETH pools
so demanded now

 $dextf $ltc $doge $aergo $salt $soul $mimo $plt $ppt $hot $xlm $dgcl $xem $mxt $divi $erg $lyfe $qqq $tfb $eos $road $dot $flash $try $mxx $omi $ddr $slme $atri $bsc"
2021-03-15 05:04:33,0,45,206,"@cfolo_com DFI MONEY $YFII Yield Aggerator Champion! The Best There is, The Best There Was &amp; The Best There Ever Will Be. Only 39,999 Coins. Unlike yearn finance yfi DFI MONEY is on #BNB #BSC #BINANCESMARTCHAIN $HECOCHAIN $ETH $FLOW $DOT https://t.co/iwVKwhbaGR"
2021-03-15 05:04:03,7,190,29,"$LCX update

You have been warned that LCX will moon! I hope a few listened. But even if you have waited on the sidelines, this moon mission is only just starting for $LCX.

$OCEAN $EWT $RSR $COTI $DOT $LINK https://t.co/pT7sUMrHDw https://t.co/AazHY4ZTpj"
2021-03-15 05:03:57,0,45,206,"@GroovyToones @gem_detecter DFI MONEY $YFII Yield Aggerator Champion! The Best There is, The Best There Was &amp; The Best There Ever Will Be. Only 39,999 Coins. Unlike yearn finance yfi DFI MONEY is on #BNB #BSC #BINANCESMARTCHAIN $HECOCHAIN $ETH $FLOW $DOT https://t.co/sLSGgNgPMv"
2021-03-15 05:03:30,0,45,206,"@gem_detecter DFI MONEY $YFII Yield Aggerator Champion! The Best There is, The Best There Was &amp; The Best There Ever Will Be. Only 39,999 Coins. Unlike yearn finance yfi DFI MONEY is on #BNB #BSC #BINANCESMARTCHAIN $HECOCHAIN $ETH $FLOW $DOT https://t.co/hpR8LLKN8W"
2021-03-15 05:03:24,48,393,61,"Thread on why @Plasma_Pay $PPAY is my Parabolic Call for 2021

-The One Stop Decentralized Banking Project. Already 100k users across 160+ countries since 2018

Features: 

-Fiat to Crypto Swap(I tried it)
-Cross Chain Swap 
-Web 3.0 dApps $DOT
“HyperLoop/DLT”
Etc

Keep reading👇 https://t.co/pbfjrZNBrO"
2021-03-15 05:03:02,0,67,16403,$DOT is getting interesting here.  $39 is the breakout level to watch.  Target on a breakout would be around $50. #Polkadot https://t.co/prvbzMHK3G
2021-03-15 05:02:51,0,168,153,Another reason why $ANC will be huge is the ability for $DOT holders to farm $ANC and borrow $UST. $LUNA @anchor_protocol https://t.co/TesRc9tvnr
2021-03-15 05:02:25,0,45,206,"@DfiMoney @Cryptobytiger @MuroCrypto DFI MONEY $YFII Yield Aggerator Champion! The Best There is, The Best There Was &amp; The Best There Ever Will Be. Only 39,999 Coins. Unlike yearn finance yfi DFI MONEY is on #BNB #BSC #BINANCESMARTCHAIN $HECOCHAIN $ETH $FLOW $DOT https://t.co/S9MCfSFFpc"
2021-03-15 05:01:37,0,14,1100,"Strong #Uptrends in 30/60/120 mins (Binance $BTC pairs):

$AGI $ALGO $AXS $BAL $BEL $BTS $CELR $DEGO $DOCK $DODO $DOT $ENJ $FET $FIRO $FRONT $FTT $FXS $HARD $HBAR $LIT $LUNA $MANA $NBS $ONE $OXT $POLY $POND $QKC $REEF $REQ $ROSE $SFP $SNGLS $STMX $STORJ 

#crypto #coin #RSI https://t.co/IldH9Wbhll"
2021-03-15 05:01:25,0,0,8,"@mysticaloaks Sup! Tyvm for your work!

Can you help me with one new project. I came upon @cropfinance_io and read about its farming system. Looks like the platform will get on top!

 $lyxe $pando $vet $get $dun $ix $rfuel $pcnt $dot $rgt $qqq $degen $ocean $rsr $soul $hbar $sys $etha $flow"
2021-03-15 05:01:04,0,45,206,"@Ctrading51 @bon_finance @DfiMoney @FerrumNetwork @Nuls @nerve_network @value_defi @binance @houbi DFI MONEY $YFII Yield Aggerator Champion! The Best There is, The Best There Was &amp; The Best There Ever Will Be. Only 39,999 Coins. Unlike yearn finance yfi DFI MONEY is on #BNB #BSC #BINANCESMARTCHAIN $HECOCHAIN $ETH $FLOW $DOT https://t.co/mClKob3XLP"
2021-03-15 05:00:47,3,1931,3235,"$EDDA is like $UNI, $DUCK, PANCAKE , $DOT DEX, $NFY ... all in 1 !!!! + YFI for several top cryptos for their defi-less hodlers to earn yield. EDDA is also governance. Currently sitting at 12 million market cap. https://t.co/oYGGJBWys3"
2021-03-15 05:00:37,0,45,206,"@YFII_SCAM1 @crypto_twilight @DfiMoney DFI MONEY $YFII Yield Aggerator Champion! The Best There is, The Best There Was &amp; The Best There Ever Will Be. Only 39,999 Coins. Unlike yearn finance yfi DFI MONEY is on #BNB #BSC #BINANCESMARTCHAIN $HECOCHAIN $ETH $FLOW $DOT https://t.co/sx1iUiL1CP"
2021-03-15 05:00:30,0,0,1986,"Top 5 Cryptocurrencies Prices

$BTC: $59,807.10 - Bitcoin 🔻 -0.54%
$ETH: $1,860.80 - Ethereum 🔻 -1.31% ☄
$BNB: $264.00 - Binance Coin 🔻 -0.60%
$USDT: $0.999421448 - Tether ⬆️ +0.00%
$DOT: $37.72 - Polkadot 🔻 -1.59% ☄☄"
2021-03-15 05:00:28,0,30,705,"Thank you bro 🌚🚀

$BTC $ADA $REN $ETH $SRK $LTC $UNI $ELA $DOGE $ankr 
$BNB $DOT $KCS $vet $fil $tel $enj
$chz $sxp $bch $aave $fet $vra https://t.co/WrtM9SJjcz"
2021-03-15 05:00:05,59,274,22,"$HTR approaching $1.50 🚀

There is no stopping $HTR right now.. It's well and truly in price discovery mode and doing its best to replicate the $NANO run of 2017..

Still not in the Top 100 on @coingecko &amp; a way to go until $1b Mcap 🔥

$BTC $ETH $DOT $KUCOIN https://t.co/I4Bck9p8hl"
2021-03-15 04:59:01,0,45,206,"@livenletlive999 DFI MONEY $YFII Yield Aggerator Champion! The Best There is, The Best There Was &amp; The Best There Ever Will Be. Only 39,999 Coins. Unlike yearn finance yfi DFI MONEY is on #BNB #BSC #BINANCESMARTCHAIN $HECOCHAIN $ETH $FLOW $DOT https://t.co/NdBNx8eTBG"
2021-03-15 04:57:47,7,109,13,"Roll the dice to win nice prices...

$FSN + $ANY + $CHNG = future top 30 projects

$ETH $ADA $BNB $DOT $XRP $LTC $LINK $UNI $XEM $DOGE $AAVE $ATOM $XMR $THETA $CRO $SOL $EOS $TRX $LUNA $FFT $XTZ $VET $HT $ALGO $GRT $EGLD $FIL $AVAX $FTM $CEL $REN $OKB $ICX $CHSB $DGB $VET #FSN https://t.co/VRIyLqAm7u"
2021-03-15 04:57:15,0,57,5,"@Snyke Maintaining 100% defi $QFI will become a good alternative for most pool creation services.

 $xdc $lyxe $bsc $ltc $erg $enj $ddr $ehrt $tarm $doge $rth $aval $mcdc $mxt $egld $axs $si $dyt $dock $feg $uft $dgcl $viking $mdo $bpc $omi $dot $juld $tfb $yfsi $ada $iyf $ffyi $polk"
2021-03-15 04:55:51,0,30,179,"$QKC #QKC

$BTC $ETH $CHZ #CHZ $FIS $LTC $DOGE $XRP $ADA $TRX $CAKE $DOT $BOT $LINK $SUSHI $XLM $ZIL $QSP $ALPHA $TOMO $DLT $TWT $GO $ATOM $BNB $STMX https://t.co/4i59vh9Uvx"
2021-03-15 04:55:50,6,915,90,"Microcap gem 100x potential.. credit: @matsjulner 

$aapx @ampnetio https://t.co/vCNNjgXQ0R 

$5mill marketcap
Crowdfunding platform real world assets.
$120million in contracts
Working product
Launching on $dot $ksm @elliotrades @MichaelSuppo @TheCryptoLark  @TheCryptoZombie"
2021-03-15 04:55:29,38,955,564,"BULL RUN PF UPDATED TARGETS

$ORAI - $500+
$HTR - $100 (+90)
$eRSDL - $10 (+9)
$LINK - $150+
$AR - $50-100
$ADA - $20 (+10)
$eGLD - $500-1k
$ETH - $5-10k
$KSM - $1k+
$DOT - $250+
$PHA - $10
$XOR - $2k+
$VRA - $0.20 (+19c)
$BTC - $80-100k https://t.co/ejoeBF11Fd"
2021-03-15 04:55:28,2,649,72,"Adding more $HOPR and will continue if it keeps dipping.. imo I think it’s close to finding a bottom; backed by Binance Labs and they got a Web3 grant 👀 

$BTC $ETH $DOT $LTC $BNB"
2021-03-15 04:55:17,1,734,1263,"This Bitcoin $BTC cycle has clearly not gone into the ""Thrill"" phase of the Market Cycle yet because $LTC has not hit $1,000 USD yet. Sure some NFTS and altcoins such as $MANA $ENJ $AAVE $BNB $LINK $LUNA $DOT and $CHZ have had INCREDIBLE runs. But we are STILL early. https://t.co/03NEEiJHAU"
2021-03-15 04:55:13,1,865,507,"Guys I’m starting to think they see my tweets 😳

$BTC $ADA $REN $ETH $SRK $LTC $UNI $ELA $DOGE $ankr 
$BNB $DOT $KCS $vet $fil $tel $enj
$chz $sxp $bch $aave $fet $vra https://t.co/pLwvr63N98 https://t.co/DeVAU9gJsT"
2021-03-15 04:55:04,7,526,441,"If deposited your #Stimuluscheck of $1400 in $ONE today at 8AM now you will have $2310... Just saying... 

#cryptocurrencies #crypto #StimulusPackage #bitcoin $ada $theta $npxs $dot $btc $bnb #bsc https://t.co/99Aj8pWZ93"
2021-03-15 04:54:49,0,45,206,"@DfiMoney @YFII_SCAM1 DFI MONEY $YFII Yield Aggerator Champion! The Best There is, The Best There Was &amp; The Best There Ever Will Be. Only 39,999 Coins. Unlike yearn finance yfi DFI MONEY is on #BNB #BSC #BINANCESMARTCHAIN $HECOCHAIN $ETH $FLOW $DOT https://t.co/sbeSrDzKCp"
2021-03-15 04:54:37,1,105,23,"Coffee or Tea? Send it up! $sha

$BTC $ADA $ETH $LTC $DOGE
$BNB $DOT $VET $TEL $HTR
$FET $ANKR $REN $VRA https://t.co/7rBUWePX7Q"
2021-03-15 04:54:18,0,45,206,"@ZighJay @DfiMoney @YFII_SCAM1 DFI MONEY $YFII Yield Aggerator Champion! The Best There is, The Best There Was &amp; The Best There Ever Will Be. Only 39,999 Coins. Unlike yearn finance yfi DFI MONEY is on #BNB #BSC #BINANCESMARTCHAIN $HECOCHAIN $ETH $FLOW $DOT https://t.co/xtTIDXcVv1"
2021-03-15 04:53:40,0,166,81,"This inflows btc show that buying $EOS from B1 fund? may possible?💰💰🚀🚀#B1 #ProFi

$KMD $GME $ETH $XRP $LINK $BCH $EOS $LTC $BSV $ADA $CRO $BNB $XTZ $XLM $TRX $XMR $DASH $ZEC $ETC $VET $NEO $ATOM $XEM $MKR $RVC $DOGE $BTG $BAT $ZRX $DOT $ONT $FET $SPX $ICX $BTC $GRT $PSG https://t.co/fJ5QXXKl4T"
2021-03-15 04:53:00,0,92,36,"$EDDA specializes in defi + Nft that runs on $ETH, $DOT, and Binance chain"
2021-03-15 04:52:31,0,45,206,"@TheFlyingGuy5 @YFII_SCAM1 DFI MONEY $YFII Yield Aggerator Champion! The Best There is, The Best There Was &amp; The Best There Ever Will Be. Only 39,999 Coins. Unlike yearn finance yfi DFI MONEY is on #BNB #BSC #BINANCESMARTCHAIN $HECOCHAIN $ETH $FLOW $DOT https://t.co/3SKUqsrFeJ"
2021-03-15 04:52:20,0,17,16,$DOT big day ahead predicted.
2021-03-15 04:52:05,0,45,206,"@ChartAlertsIO DFI MONEY $YFII Yield Aggerator Champion! The Best There is, The Best There Was &amp; The Best There Ever Will Be. Only 39,999 Coins. Unlike yearn finance yfi DFI MONEY is on #BNB #BSC #BINANCESMARTCHAIN $HECOCHAIN $ETH $FLOW $DOT https://t.co/LKqu6pbCTm"
2021-03-15 04:51:36,1,32,18,"@goldcoin here to stay and compete with others.

https://t.co/8lL10A92Xo

Market cap with BN is very very difficult to move fast. Select the coins with M.

$BTC $ETH $XRP $XVS $BNB $LINK $DOT $SXP $LINK $VET $ZIL  
#Binance
#btc #xrp #doge #ltc #altcoins #cryptocurrencies https://t.co/xEaHZI7MNi"
2021-03-15 04:51:27,1,32,18,"@Goldcoin

https://t.co/s76a6XKlZW

https://t.co/8lL10A92Xo

$BTC $ETH $XRP $XVS $BNB $LINK $DOT $SXP $LINK $VET $ZIL  
$oxt $dnt $grt $cvc $nu $btc $eth $xrp $xlm $link $band $algo $omg
#BTC #LTC #DGB #XMR
$SFP $ZIL $ETH $KAVA
$CAKE $SPARTA $HELMUT 
$FUEL $AUTO $BSCX $UNI 
$RAMP https://t.co/Pez0yApKkf"
2021-03-15 04:51:24,0,1,3255,"🔄 Prices update in $USD (1 hour):

$BTC - 59891.6 $  (-0.92 %)
$ETH - 1864.38 $  (-1.14 %)
$DOT - 37.81 $    (-0.95 %)
$ADA - 1.06 $     (-0.75 %)

#BTC #ETH #DOT #ADA #Crypto #Bitcoin"
2021-03-15 04:51:08,0,45,206,"@YFII_SCAMCOIN DFI MONEY $YFII Yield Aggerator Champion! The Best There is, The Best There Was &amp; The Best There Ever Will Be. Only 39,999 Coins. Unlike yearn finance yfi DFI MONEY is on #BNB #BSC #BINANCESMARTCHAIN $HECOCHAIN $ETH $FLOW $DOT https://t.co/wKQt0xoOxs"
2021-03-15 04:51:00,0,18,78,"Today's real-time bitcoin price and Affiliate rewards ranking by binance🥰

https://t.co/SjyIq9jg2o

#BTC

#Ethereum

#BNB

#USDT

#ADA

#dot

#xrp

#Uniswap

#Litecoin

#Chainlink

#coinbase"
